,fixed acidity,volatile acidity,citric acid,chlorides,free sulfur dioxide,pH,sulphates,alcohol,quality
4094,6.4,0.25,0.28,0.03,29.0,3.09,0.58,12.8,7
4095,6.6,0.41,0.27,0.11,20.0,3.08,0.41,9.0,6
4096,8.0,0.25,0.35,0.054000000000000006,13.0,3.08,0.55,9.5,5
4097,6.4,0.14,0.28,0.057,21.0,3.26,0.36,10.0,6
4098,6.6,0.21,0.34,0.046,30.0,3.22,0.38,11.0,5
4099,6.4,0.5,0.2,0.059000000000000004,19.0,3.18,0.4,9.2,6
4100,6.3,0.29,0.23,0.037000000000000005,24.0,3.08,0.38,10.6,6
4101,6.9,0.37,0.23,0.057,54.0,3.23,0.42,10.0,5
4102,6.9,0.37,0.23,0.057,54.0,3.23,0.42,10.0,5
4103,5.7,0.31,0.28,0.03,22.0,3.31,0.38,11.7,7
4104,6.9,0.45,0.27,0.035,17.0,3.12,0.36,12.5,7
4105,6.9,0.3,0.45,0.039,36.0,3.07,0.47,11.1,7
4106,5.3,0.23,0.56,0.040999999999999995,46.0,3.16,0.62,9.7,5
4107,6.8,0.3,0.26,0.037000000000000005,45.0,3.04,0.38,12.3,6
4108,6.7,0.28,0.42,0.035,43.0,3.18,0.38,12.2,6
4109,5.0,0.255,0.22,0.043,46.0,3.75,0.76,11.3,6
4110,7.6,0.4,0.27,0.053,23.0,3.22,0.38,11.6,5
4111,5.5,0.21,0.25,0.04,18.0,3.31,0.56,11.3,6
4112,6.0,0.2,0.25,0.040999999999999995,30.0,3.27,0.56,11.1,6
4113,6.1,0.17,0.29,0.040999999999999995,32.0,3.26,0.57,11.2,6
4114,7.5,0.21,0.29,0.046,35.0,3.15,0.45,11.3,6
4115,7.3,0.26,0.32,0.040999999999999995,29.0,3.07,0.45,12.0,6
4116,6.2,0.35,0.2,0.069,33.0,3.15,0.5,8.8,6
4117,6.2,0.35,0.2,0.069,33.0,3.15,0.5,8.8,6
4118,6.5,0.43,0.31,0.046,19.0,3.15,0.34,12.0,8
4119,6.5,0.4,0.31,0.046,22.0,3.15,0.31,12.0,7
4120,7.4,0.28,0.5,0.049,48.0,3.01,0.44,9.0,5
4121,6.3,0.23,0.22,0.054000000000000006,42.0,3.12,0.6,9.3,6
4122,6.2,0.34,0.25,0.059000000000000004,33.0,3.14,0.56,8.7,6
4123,6.6,0.44,0.32,0.095,13.0,3.1,0.63,12.8,6
4124,6.0,0.13,0.36,0.052000000000000005,23.0,3.1,0.5,11.5,7
4125,6.3,0.17,0.23,0.048,44.0,3.08,0.54,10.0,5
4126,6.3,0.18,0.22,0.047,45.0,3.09,0.54,10.0,5
4127,6.7,0.31,0.34,0.059000000000000004,51.0,3.33,0.56,10.3,5
4128,6.6,0.33,0.32,0.054000000000000006,62.0,3.25,0.56,10.4,5
4129,6.3,0.34,0.31,0.02,18.0,3.22,0.29,13.4,7
4130,6.8,0.29,0.32,0.032,18.0,3.05,0.62,11.2,6
4131,7.4,0.31,0.26,0.048,47.0,3.26,0.36,9.1,5
4132,7.4,0.31,0.26,0.048,47.0,3.26,0.36,9.1,5
4133,5.7,0.25,0.27,0.04,24.0,3.33,0.31,10.8,6
4134,6.8,0.27,0.28,0.038,26.0,3.24,0.34,12.5,6
4135,5.9,0.26,0.24,0.046,27.0,3.63,0.73,11.3,5
4136,5.9,0.65,0.23,0.035,20.0,3.46,0.48,12.8,6
4137,7.4,0.31,0.26,0.048,47.0,3.26,0.36,9.1,5
4138,6.6,0.23,0.32,0.040999999999999995,8.0,3.22,0.39,12.7,6
4139,6.8,0.18,0.35,0.054000000000000006,53.0,3.1,0.54,11.0,7
4140,6.8,0.28,0.29,0.052000000000000005,51.0,3.02,0.58,10.4,6
4141,6.8,0.28,0.29,0.052000000000000005,51.0,3.02,0.58,10.4,6
4142,5.9,0.27,0.27,0.051,43.0,3.25,0.53,10.7,6
4143,6.1,0.25,0.28,0.055,56.0,3.22,0.35,10.9,6
4144,6.8,0.28,0.29,0.052000000000000005,51.0,3.02,0.58,10.4,6
4145,6.8,0.26,0.29,0.052000000000000005,54.0,3.03,0.58,10.4,6
4146,7.1,0.13,0.29,0.064,56.0,3.16,0.41,9.7,7
4147,6.8,0.18,0.35,0.054000000000000006,53.0,3.1,0.54,11.0,7
4148,6.2,0.2,0.25,0.055,8.0,3.19,0.53,9.6,6
4149,5.8,0.24,0.28,0.038,40.0,3.1,0.29,13.9,7
4150,7.6,0.48,0.31,0.046,6.0,3.07,0.61,9.4,5
4151,7.4,0.26,0.32,0.032,29.0,3.1,0.67,12.5,6
4152,6.2,0.2,0.25,0.055,8.0,3.19,0.53,9.6,6
4153,6.1,0.3,0.47,0.049,50.0,3.19,0.45,9.5,5
4154,6.2,0.32,0.5,0.048,61.0,3.19,0.45,9.6,5
4155,6.1,0.3,0.47,0.049,50.0,3.19,0.45,9.5,5
4156,6.3,0.34,0.52,0.047,63.0,3.18,0.44,9.6,5
4157,7.4,0.16,0.3,0.055999999999999994,33.0,2.9,0.44,8.7,7
4158,7.4,0.16,0.3,0.055999999999999994,33.0,2.9,0.44,8.7,7
4159,7.4,0.16,0.3,0.055999999999999994,33.0,2.9,0.44,8.7,7
4160,7.4,0.16,0.3,0.055999999999999994,33.0,2.9,0.44,8.7,7
4161,7.4,0.16,0.3,0.055999999999999994,33.0,2.9,0.44,8.7,7
4162,7.4,0.16,0.3,0.055999999999999994,33.0,2.9,0.44,8.7,7
4163,7.2,0.26,0.38,0.061,12.0,3.18,0.46,10.4,5
4164,7.0,0.31,0.35,0.063,13.0,3.22,0.5,10.7,5
4165,6.6,0.22,0.35,0.05,23.0,3.17,0.48,12.0,7
4166,5.8,0.23,0.31,0.044000000000000004,35.0,3.19,0.37,12.1,7
4167,6.3,0.17,0.32,0.04,39.0,3.31,0.4,13.1,8
4168,6.0,0.19,0.26,0.039,30.0,3.32,0.41,12.4,6
4169,6.7,0.21,0.34,0.035,45.0,3.24,0.36,12.6,7
4170,7.4,0.16,0.3,0.055999999999999994,33.0,2.9,0.44,8.7,7
4171,6.6,0.22,0.37,0.04,31.0,3.15,0.66,12.0,5
4172,6.8,0.34,0.27,0.06,14.0,3.27,0.57,11.6,6
4173,7.1,0.34,0.86,0.174,36.0,2.92,0.5,9.3,5
4174,6.3,0.24,0.22,0.05,65.0,3.06,0.58,9.3,6
4175,6.9,0.35,0.39,0.048,25.0,3.2,0.54,11.1,7
4176,6.8,0.24,0.33,0.049,68.0,3.1,0.69,10.2,6
4177,6.4,0.25,0.33,0.037000000000000005,35.0,3.23,0.66,10.6,6
4178,5.8,0.19,0.33,0.038,49.0,3.16,0.42,11.3,7
4179,6.9,0.24,0.4,0.052000000000000005,81.0,3.2,0.69,9.4,5
4180,6.5,0.31,0.61,0.053,31.0,3.09,0.5,9.3,6
4181,6.6,0.25,0.32,0.039,15.0,2.96,0.52,11.1,6
4182,7.5,0.38,0.56,0.055,15.0,3.13,0.65,9.9,6
4183,6.2,0.3,0.3,0.040999999999999995,29.0,3.31,0.61,11.8,7
4184,6.4,0.33,0.28,0.04,24.0,3.26,0.64,12.6,7
4185,6.9,0.24,0.4,0.052000000000000005,81.0,3.2,0.69,9.4,5
4186,7.6,0.27,0.32,0.043,23.0,3.06,0.68,10.5,5
4187,5.9,0.24,0.34,0.037000000000000005,40.0,3.19,0.5,12.3,6
4188,5.3,0.33,0.3,0.048,25.0,3.32,0.62,11.3,6
4189,6.4,0.21,0.21,0.09699999999999999,21.0,3.07,0.46,9.6,5
4190,7.0,0.22,0.3,0.04,14.0,3.2,0.33,12.0,6
4191,7.8,0.27,0.35,0.05,36.0,3.09,0.45,11.2,5
4192,6.7,0.2,0.24,0.044000000000000004,28.0,3.12,0.33,10.2,6
4193,8.1,0.27,0.33,0.045,26.0,2.98,0.44,12.4,6
4194,6.7,0.2,0.24,0.044000000000000004,28.0,3.12,0.33,10.2,6
4195,7.1,0.45,0.24,0.04,24.0,2.94,0.38,13.4,8
4196,5.8,0.22,0.29,0.036000000000000004,25.0,3.24,0.35,12.6,6
4197,6.3,0.3,0.48,0.053,34.0,3.18,0.53,9.8,5
4198,7.9,0.36,0.53,0.049,63.0,2.94,0.45,9.1,5
4199,8.1,0.27,0.33,0.045,26.0,2.98,0.44,12.4,6
4200,8.0,0.24,0.33,0.044000000000000004,28.0,3.03,0.43,12.5,6
4201,6.7,0.41,0.27,0.033,25.0,3.05,0.34,11.7,6
4202,6.7,0.24,0.31,0.044000000000000004,37.0,3.29,0.46,12.9,6
4203,6.2,0.3,0.32,0.054000000000000006,27.0,3.3,0.43,10.1,5
4204,6.9,0.26,0.38,0.044000000000000004,33.0,3.06,0.5,10.3,6
4205,6.7,0.41,0.27,0.033,25.0,3.05,0.34,11.7,6
4206,5.9,0.32,0.2,0.05,29.0,3.24,0.41,10.3,6
4207,6.1,0.25,0.3,0.036000000000000004,42.0,3.34,0.56,10.8,7
4208,5.6,0.23,0.29,0.023,19.0,3.25,0.51,11.2,6
4209,6.6,0.23,0.32,0.024,26.0,3.29,0.6,11.8,6
4210,6.0,0.17,0.21,0.05,26.0,3.08,0.54,9.8,6
4211,7.1,0.38,0.42,0.040999999999999995,32.0,3.04,0.49,10.0,6
4212,6.6,0.31,0.37,0.052000000000000005,13.0,3.24,0.39,8.8,4
4213,6.5,0.38,0.53,0.142,5.0,3.14,0.52,10.1,4
4214,7.0,0.44,0.24,0.055999999999999994,68.0,3.05,0.5,9.5,5
4215,7.0,0.44,0.24,0.055999999999999994,68.0,3.05,0.5,9.5,5
4216,7.0,0.44,0.24,0.055999999999999994,68.0,3.05,0.5,9.5,5
4217,6.1,0.38,0.14,0.06,27.0,3.07,0.34,9.2,4
4218,8.0,0.33,0.32,0.040999999999999995,31.0,2.92,0.74,12.2,6
4219,7.0,0.44,0.24,0.055999999999999994,68.0,3.05,0.5,9.5,5
4220,6.0,0.19,0.29,0.046,29.0,3.22,0.53,11.3,6
4221,6.3,0.28,0.34,0.038,44.0,3.26,0.29,12.1,6
4222,6.1,0.38,0.14,0.06,27.0,3.07,0.34,9.2,4
4223,5.3,0.43,0.11,0.028999999999999998,6.0,3.51,0.48,11.2,4
4224,5.4,0.22,0.35,0.028999999999999998,26.0,3.29,0.44,12.5,7
4225,6.2,0.345,0.27,0.055999999999999994,38.0,3.31,0.56,10.6,5
4226,5.6,0.255,0.57,0.055999999999999994,66.0,3.25,0.61,10.4,7
4227,5.2,0.2,0.27,0.047,16.0,3.44,0.53,10.1,7
4228,6.2,0.29,0.23,0.048,33.0,3.11,0.56,9.9,6
4229,6.3,0.26,0.25,0.046,11.0,2.97,0.68,11.0,6
4230,6.0,0.22,0.23,0.045,10.0,2.94,0.63,10.0,6
4231,7.5,0.35,0.37,0.066,29.0,3.14,0.42,12.7,6
4232,6.6,0.39,0.28,0.036000000000000004,10.0,3.07,0.35,12.1,6
4233,6.3,0.23,0.33,0.052000000000000005,23.0,3.23,0.46,10.4,6
4234,6.3,0.22,0.3,0.05,23.0,3.24,0.47,10.4,6
4235,6.4,0.29,0.18,0.04,21.0,3.14,0.5,9.2,5
4236,6.4,0.29,0.18,0.04,21.0,3.14,0.5,9.2,5
4237,7.5,0.23,0.3,0.03,27.0,3.05,0.68,10.5,5
4238,6.4,0.29,0.18,0.04,21.0,3.14,0.5,9.2,5
4239,5.7,0.28,0.36,0.040999999999999995,38.0,3.27,0.98,11.9,7
4240,6.5,0.26,0.24,0.042,47.0,3.08,0.4,10.1,6
4241,6.4,0.27,0.29,0.034,62.0,3.1,0.59,11.1,6
4242,5.9,0.22,0.29,0.037000000000000005,69.0,3.13,0.74,10.8,7
4243,6.8,0.26,0.26,0.019,23.5,3.16,0.47,11.8,6
4244,7.6,0.36,0.48,0.038,44.0,3.04,0.48,9.2,5
4245,7.6,0.35,0.47,0.037000000000000005,42.0,3.04,0.5,9.2,5
4246,5.7,0.18,0.26,0.023,21.0,3.07,0.54,12.3,6
4247,6.6,0.36,0.47,0.145,26.0,3.09,0.56,10.1,6
4248,5.9,0.14,0.2,0.04,26.0,3.25,0.45,11.4,6
4249,5.5,0.23,0.19,0.044000000000000004,39.0,3.19,0.43,10.4,6
4250,6.7,0.11,0.26,0.053,44.0,3.2,0.35,9.8,6
4251,7.0,0.24,0.24,0.047,29.0,3.3,0.43,9.9,6
4252,6.7,0.11,0.26,0.053,44.0,3.2,0.35,9.8,6
4253,5.3,0.47,0.1,0.036000000000000004,11.0,3.48,0.54,11.2,4
4254,7.5,0.29,0.24,0.057999999999999996,25.0,3.15,0.46,10.9,5
4255,6.0,0.33,0.26,0.051,16.0,3.15,0.41,9.2,5
4256,6.0,0.33,0.26,0.051,16.0,3.15,0.41,9.2,5
4257,5.8,0.32,0.23,0.033,39.0,2.96,0.35,12.0,5
4258,5.8,0.3,0.23,0.034,37.0,2.96,0.34,12.1,6
4259,3.8,0.31,0.02,0.036000000000000004,20.0,3.75,0.44,12.4,6
4260,6.2,0.36,0.22,0.038,44.0,3.22,0.4,11.2,6
4261,6.0,0.31,0.27,0.042,19.0,3.32,0.41,12.7,7
4262,6.9,0.52,0.54,0.036000000000000004,23.0,3.26,0.47,12.2,6
4263,7.0,0.55,0.05,0.036000000000000004,19.0,3.26,0.46,12.2,6
4264,5.8,0.2,0.16,0.042,44.0,3.23,0.37,12.2,6
4265,6.2,0.36,0.22,0.038,44.0,3.22,0.4,11.2,6
4266,6.0,0.31,0.27,0.042,19.0,3.32,0.41,12.7,7
4267,6.0,0.29,0.27,0.044000000000000004,20.0,3.31,0.41,12.7,7
4268,5.7,0.22,0.29,0.04,27.0,3.17,0.36,12.1,6
4269,7.1,0.46,0.23,0.045,44.0,3.11,0.53,9.4,5
4270,6.6,0.21,0.3,0.040999999999999995,64.0,3.07,0.5,10.1,6
4271,6.9,0.42,0.2,0.043,57.0,3.08,0.54,9.4,5
4272,5.7,0.22,0.2,0.044000000000000004,41.0,3.22,0.46,8.9,6
4273,5.7,0.22,0.2,0.044000000000000004,41.0,3.22,0.46,8.9,6
4274,5.7,0.22,0.2,0.044000000000000004,41.0,3.22,0.46,8.9,6
4275,5.7,0.22,0.2,0.044000000000000004,41.0,3.22,0.46,8.9,6
4276,5.2,0.31,0.2,0.027000000000000003,27.0,3.56,0.45,13.0,7
4277,7.2,0.22,0.35,0.054000000000000006,37.0,3.08,0.5,10.3,5
4278,5.6,0.18,0.29,0.04,5.0,3.07,0.45,10.1,4
4279,6.2,0.24,0.27,0.04,48.0,3.23,0.38,10.5,6
4280,5.7,0.22,0.2,0.044000000000000004,41.0,3.22,0.46,8.9,6
4281,5.7,0.26,0.24,0.059000000000000004,23.0,3.3,0.5,10.1,5
4282,5.7,0.26,0.24,0.059000000000000004,23.0,3.3,0.5,10.1,5
4283,6.0,0.2,0.26,0.049,22.0,3.15,0.42,11.0,6
4284,6.0,0.2,0.26,0.049,22.0,3.15,0.42,11.0,6
4285,6.0,0.2,0.26,0.049,22.0,3.15,0.42,11.0,6
4286,6.0,0.2,0.26,0.049,22.0,3.15,0.42,11.0,6
4287,7.6,0.28,0.17,0.046,28.0,3.08,0.43,10.0,5
4288,7.0,0.2,0.33,0.03,25.0,2.88,0.54,10.5,6
4289,6.6,0.26,0.27,0.048,28.0,2.87,0.49,9.7,6
4290,5.7,0.26,0.24,0.059000000000000004,23.0,3.3,0.5,10.1,5
4291,7.2,0.21,0.36,0.045,68.0,3.25,0.76,9.4,5
4292,6.9,0.22,0.32,0.040999999999999995,20.0,3.17,0.55,11.2,6
4293,7.2,0.21,0.36,0.045,68.0,3.25,0.76,9.4,5
4294,7.4,0.22,0.28,0.046,22.0,3.1,0.55,10.8,5
4295,7.2,0.21,0.36,0.045,68.0,3.25,0.76,9.4,5
4296,6.9,0.22,0.32,0.040999999999999995,20.0,3.17,0.55,11.2,6
4297,7.0,0.2,0.35,0.037000000000000005,31.0,3.13,0.49,11.0,6
4298,5.6,0.26,0.0,0.038,13.0,3.44,0.46,12.4,6
4299,6.3,0.28,0.3,0.20800000000000002,60.0,3.1,0.4,9.4,6
4300,6.4,0.29,0.3,0.209,62.0,3.1,0.4,9.4,5
4301,7.2,0.34,0.23,0.105,22.0,3.01,0.58,9.5,5
4302,7.1,0.39,0.39,0.034,25.0,3.05,0.52,10.0,6
4303,6.9,0.26,0.29,0.043,33.0,3.16,0.31,12.5,6
4304,6.1,0.24,0.25,0.044000000000000004,24.0,3.39,0.59,10.9,6
4305,5.9,0.25,0.24,0.044000000000000004,21.0,3.38,0.58,10.5,6
4306,6.1,0.24,0.27,0.05,51.0,3.22,0.37,10.8,6
4307,6.5,0.22,0.27,0.039,36.0,3.38,0.57,11.0,7
4308,6.2,0.26,0.29,0.036000000000000004,16.0,3.33,0.61,11.8,6
4309,6.6,0.34,0.25,0.038,16.0,3.36,0.71,12.6,6
4310,5.6,0.225,0.24,0.054000000000000006,59.0,3.17,0.39,10.2,6
4311,7.1,0.23,0.28,0.046,33.0,3.12,0.31,12.0,5
4312,6.9,0.26,0.29,0.043,33.0,3.16,0.31,12.5,6
4313,6.4,0.27,0.3,0.04,19.0,3.32,0.65,11.5,6
4314,6.3,0.41,0.22,0.035,23.0,3.2,0.39,11.94,7
4315,6.7,0.41,0.24,0.035,33.0,3.12,0.44,12.8933333333333,7
4316,7.2,0.585,0.2,0.086,17.0,3.13,0.4,9.4,5
4317,6.7,0.34,0.26,0.038,58.0,3.0,0.47,12.2,7
4318,6.3,0.41,0.22,0.035,23.0,3.2,0.39,11.94,7
4319,6.7,0.41,0.24,0.035,33.0,3.12,0.44,12.8933333333333,7
4320,6.4,0.26,0.35,0.055999999999999994,45.0,3.16,0.5,9.5,5
4321,6.3,0.28,0.22,0.036000000000000004,27.0,3.0,0.33,10.6,6
4322,7.4,0.16,0.33,0.042,47.0,3.04,0.68,10.5,7
4323,8.4,0.27,0.3,0.037000000000000005,36.0,2.89,0.3,11.466666666666699,6
4324,5.9,0.2,0.28,0.043,45.0,3.4,0.41,11.4,6
4325,6.4,0.24,0.26,0.054000000000000006,47.0,3.12,0.5,9.5,5
4326,7.4,0.38,0.34,0.052000000000000005,44.0,3.11,0.52,9.2,5
4327,6.4,0.24,0.26,0.054000000000000006,47.0,3.12,0.5,9.5,5
4328,6.4,0.42,0.19,0.043,28.0,3.23,0.53,10.98,5
4329,6.4,0.23,0.26,0.054000000000000006,47.0,3.12,0.49,9.4,5
4330,6.4,0.24,0.26,0.054000000000000006,47.0,3.12,0.5,9.5,5
4331,7.4,0.38,0.34,0.052000000000000005,44.0,3.11,0.52,9.2,5
4332,7.3,0.19,0.27,0.057,45.0,2.94,0.41,8.8,8
4333,7.3,0.19,0.27,0.057,45.0,2.94,0.41,8.8,8
4334,7.3,0.19,0.27,0.057,45.0,2.94,0.41,8.8,8
4335,7.3,0.19,0.27,0.057,45.0,2.94,0.41,8.8,8
4336,7.3,0.19,0.27,0.057,45.0,2.94,0.41,8.8,8
4337,7.3,0.19,0.27,0.057,45.0,2.94,0.41,8.8,8
4338,7.3,0.19,0.27,0.057,45.0,2.94,0.41,8.8,8
4339,6.8,0.24,0.29,0.044000000000000004,15.0,3.23,0.64,10.4,8
4340,7.3,0.19,0.27,0.057,45.0,2.94,0.41,8.8,8
4341,7.4,0.27,0.52,0.054000000000000006,36.0,3.04,0.62,10.0333333333333,6
4342,5.7,0.28,0.35,0.052000000000000005,39.0,3.44,0.69,11.3,6
4343,5.8,0.22,0.25,0.024,21.0,3.37,0.58,10.4,6
4344,6.7,0.27,0.69,0.17600000000000002,36.0,2.96,0.43,9.2,6
4345,7.1,0.2,0.35,0.034,21.0,3.11,0.54,11.1,6
4346,6.7,0.27,0.69,0.17600000000000002,36.0,2.96,0.43,9.2,6
4347,7.1,0.23,0.3,0.034,62.0,3.03,0.56,11.3,7
4348,7.6,0.31,0.52,0.042,61.0,2.98,0.47,9.1,6
4349,7.2,0.34,0.28,0.10800000000000001,43.0,2.96,0.57,9.4,5
4350,7.0,0.36,0.25,0.015,14.0,2.82,0.59,13.2,6
4351,6.4,0.31,0.28,0.039,34.0,3.22,0.38,12.7,6
4352,7.3,0.28,0.35,0.054000000000000006,31.0,3.18,0.47,10.7,5
4353,7.4,0.16,0.3,0.064,34.0,3.11,0.42,11.433333333333302,6
4354,6.4,0.31,0.27,0.049,48.0,3.27,0.45,11.1,6
4355,6.4,0.31,0.28,0.039,34.0,3.22,0.38,12.7,6
4356,6.2,0.29,0.29,0.046,35.0,3.25,0.51,10.5333333333333,5
4357,5.9,0.28,0.34,0.04,50.0,3.31,0.52,11.6,6
4358,6.5,0.23,0.2,0.05,44.0,3.18,0.48,9.53333333333333,5
4359,7.2,0.34,0.2,0.062,52.0,3.17,0.44,9.8,6
4360,7.3,0.28,0.35,0.054000000000000006,31.0,3.18,0.47,10.7,5
4361,6.5,0.2,0.33,0.039,36.0,3.22,0.65,12.0,6
4362,6.2,0.24,0.27,0.039,30.0,3.12,0.37,12.8,6
4363,7.1,0.31,0.25,0.048,32.0,3.14,0.4,9.5,5
4364,6.4,0.29,0.21,0.040999999999999995,36.0,2.99,0.34,10.933333333333302,6
4365,6.3,0.19,0.33,0.063,63.0,2.86,0.41,9.1,5
4366,5.9,0.29,0.28,0.035,16.0,3.26,0.42,12.6,6
4367,7.1,0.31,0.25,0.048,32.0,3.14,0.4,9.5,5
4368,6.5,0.3,0.28,0.040999999999999995,29.0,2.98,0.3,10.9,6
4369,6.4,0.29,0.21,0.040999999999999995,36.0,2.99,0.34,10.933333333333302,6
4370,6.5,0.22,0.19,0.096,16.0,3.02,0.44,9.6,5
4371,7.0,0.23,0.28,0.053,16.0,3.18,0.56,9.3,5
4372,7.1,0.23,0.23,0.038,23.0,3.05,0.37,11.3666666666667,6
4373,6.1,0.26,0.28,0.043,24.0,3.14,0.44,12.5,6
4374,6.4,0.35,0.21,0.051,46.0,3.16,0.5,9.5,5
4375,6.0,0.32,0.32,0.040999999999999995,40.0,3.22,0.54,11.0,6
4376,6.1,0.34,0.21,0.042,17.0,3.02,0.53,9.4,5
4377,6.5,0.13,0.27,0.035,32.0,3.21,0.76,11.333333333333302,6
4378,6.5,0.315,0.2,0.040999999999999995,9.0,2.94,0.51,8.8,5
4379,6.1,0.34,0.21,0.042,17.0,3.02,0.53,9.4,5
4380,5.7,0.31,0.29,0.05,33.0,3.31,0.5,11.066666666666698,6
4381,6.4,0.3,0.27,0.057999999999999996,27.0,3.22,0.49,12.2,6
4382,7.0,0.24,0.26,0.040999999999999995,31.0,3.2,0.53,11.0,6
4383,6.5,0.13,0.27,0.035,32.0,3.21,0.76,11.333333333333302,6
4384,6.4,0.26,0.21,0.05,51.0,3.23,0.48,9.5,5
4385,6.4,0.26,0.21,0.05,51.0,3.23,0.48,9.5,5
4386,6.0,0.27,0.31,0.043,54.0,3.28,0.52,11.0,6
4387,7.1,0.21,0.33,0.039,34.0,3.11,0.75,11.2,6
4388,6.7,0.26,0.29,0.036000000000000004,28.0,3.08,0.36,9.3,6
4389,6.3,0.28,0.22,0.04,30.0,3.05,0.31,10.8,4
4390,6.2,0.25,0.44,0.057,39.0,3.14,0.51,9.2,5
4391,7.3,0.22,0.37,0.048,70.0,3.25,0.77,9.4,5
4392,6.2,0.25,0.44,0.057,39.0,3.14,0.51,9.2,5
4393,6.4,0.18,0.28,0.047,53.0,3.25,0.35,10.5,6
4394,6.3,0.2,0.26,0.046,60.0,3.26,0.35,10.8,6
4395,6.6,0.24,0.22,0.051,35.0,3.1,0.67,9.4,5
4396,7.4,0.27,0.26,0.053,55.0,3.11,0.6,9.8,5
4397,7.4,0.27,0.26,0.053,55.0,3.11,0.6,9.8,5
4398,7.4,0.27,0.26,0.053,55.0,3.11,0.6,9.8,5
4399,6.6,0.24,0.22,0.051,35.0,3.1,0.67,9.4,5
4400,7.4,0.27,0.26,0.053,55.0,3.11,0.6,9.8,5
4401,7.1,0.38,0.29,0.040999999999999995,30.0,3.02,0.96,12.1,6
4402,6.8,0.43,0.26,0.043,40.0,3.17,0.41,12.3,6
4403,5.2,0.22,0.46,0.066,41.0,3.19,0.42,9.73333333333333,5
4404,5.9,0.29,0.16,0.044000000000000004,48.0,3.21,0.36,9.4,5
4405,5.9,0.29,0.16,0.044000000000000004,48.0,3.21,0.36,9.4,5
4406,6.3,0.29,0.29,0.037000000000000005,32.0,3.17,0.36,12.8,7
4407,6.3,0.19,0.32,0.046,18.0,2.92,0.47,11.05,6
4408,5.7,0.29,0.16,0.044000000000000004,48.0,3.21,0.36,9.4,5
4409,6.3,0.29,0.29,0.037000000000000005,32.0,3.17,0.36,12.8,7
4410,5.7,0.24,0.47,0.069,35.0,3.11,0.46,9.73333333333333,5
4411,5.8,0.3,0.38,0.039,22.0,3.23,0.58,13.1,7
4412,7.1,0.27,0.27,0.040999999999999995,26.0,3.04,0.52,11.5,7
4413,5.8,0.3,0.38,0.039,22.0,3.23,0.58,13.1,7
4414,7.1,0.27,0.27,0.040999999999999995,26.0,3.04,0.52,11.5,7
4415,6.3,0.305,0.22,0.061,26.0,3.08,0.5,9.1,5
4416,5.7,0.24,0.47,0.069,35.0,3.11,0.46,9.75,5
4417,6.2,0.22,0.28,0.04,24.0,3.19,0.48,10.5,6
4418,6.6,0.22,0.23,0.047,37.0,3.08,0.46,8.8,6
4419,6.6,0.22,0.23,0.047,37.0,3.08,0.46,8.8,6
4420,6.6,0.22,0.23,0.047,37.0,3.08,0.46,8.8,6
4421,6.6,0.22,0.23,0.047,37.0,3.08,0.46,8.8,6
4422,6.2,0.22,0.28,0.04,24.0,3.19,0.48,10.5,6
4423,6.2,0.22,0.28,0.04,24.0,3.19,0.48,10.5,6
4424,6.6,0.22,0.23,0.047,37.0,3.08,0.46,8.8,6
4425,6.1,0.22,0.5,0.045,30.0,3.22,0.49,9.9,6
4426,6.2,0.21,0.52,0.047,28.0,3.22,0.49,9.9,6
4427,6.3,0.32,0.26,0.044000000000000004,24.0,3.11,0.58,9.9,5
4428,6.9,0.44,0.27,0.038,33.0,3.2,0.42,12.2,6
4429,6.1,0.31,0.34,0.042,59.5,3.27,0.47,10.8,6
4430,8.1,0.36,0.59,0.051,60.0,2.96,0.39,8.7,5
4431,6.6,0.38,0.28,0.043,17.0,3.21,0.47,13.2,6
4432,6.7,0.24,0.26,0.03,15.0,3.15,0.38,12.7,6
4433,6.9,0.56,0.26,0.06,55.0,3.21,0.44,9.4,5
4434,7.2,0.24,0.24,0.045,18.0,3.25,0.53,11.2,6
4435,6.5,0.29,0.3,0.051,25.0,3.24,0.56,11.333333333333302,6
4436,6.7,0.28,0.28,0.051,14.0,3.36,0.58,11.9,6
4437,6.5,0.29,0.3,0.051,25.0,3.24,0.56,11.35,6
4438,6.1,0.21,0.19,0.046,51.0,3.22,0.39,10.5,5
4439,7.2,0.47,0.16,0.048,14.0,3.09,0.49,9.8,5
4440,6.7,0.34,0.31,0.051,20.0,3.06,0.54,9.1,5
4441,6.6,0.27,0.25,0.033,36.0,3.16,0.37,12.4,6
4442,6.7,0.34,0.31,0.051,20.0,3.06,0.54,9.1,5
4443,7.2,0.47,0.16,0.048,14.0,3.09,0.49,9.8,5
4444,5.0,0.35,0.25,0.031,24.0,3.39,0.4,11.3,6
4445,5.0,0.35,0.25,0.031,24.0,3.39,0.4,11.3,6
4446,4.4,0.46,0.1,0.024,31.0,3.48,0.34,13.1,6
4447,6.6,0.38,0.29,0.035,15.0,3.04,0.37,12.5,6
4448,7.3,0.3,0.25,0.045,32.0,3.18,0.54,10.3,5
4449,6.4,0.28,0.22,0.039,51.0,3.23,0.43,10.7,6
4450,6.9,0.29,0.25,0.04,29.0,3.05,0.65,10.4,6
4451,6.3,0.3,0.19,0.049,47.0,3.22,0.48,9.5,5
4452,6.3,0.39,0.22,0.048,53.0,3.24,0.45,9.8,5
